market,year,pair,health_class,primary_blocker,next_action,raw_parquet_present,causal_parquet_present,ohlcv_1m_dbn_present,definition_dbn_present,statistics_dbn_present,status_dbn_present,ohlcv_1m_dbn_count,definition_dbn_count,statistics_dbn_count,status_dbn_count,raw_audit_status,raw_rows,raw_failure_summary,source_reference_count,missing_source_file_count,source_hash_mismatch_count,status_archive_present,status_missing_rows,status_stale_rows,statistics_archive_present,statistics_missing_rows,statistics_stale_rows,phase2_readiness_path,phase2_readiness_status,phase2_blocker_count,phase2_failure_count,phase2_top_blocker,phase2_status_missing_rows,phase2_status_stale_rows,phase2_statistics_missing_rows,phase2_statistics_stale_rows,phase2_roll_backsteps,phase2_synthetic_rows_pct,phase2_output_rows,latest_phase2_decision,decision_conflict,manifest_issue_summary,evidence_paths
CL,2018,CL:2018,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,351877,,8,0,0,1,10141,10141,1,963,963,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
CL,2019,CL:2019,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,351933,,8,0,0,1,8877,8877,1,363,363,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
CL,2020,CL:2020,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,349918,,8,0,0,1,8931,8931,1,197,197,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
CL,2021,CL:2021,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,352233,,8,0,0,1,6178,6178,1,321,321,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
CL,2022,CL:2022,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,350548,,8,0,0,1,8546,8546,1,237,237,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
CL,2023,CL:2023,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,348882,,8,0,0,1,8921,8921,1,227,227,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
CL,2024,CL:2024,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,349143,,8,0,0,1,3807,3807,1,118,118,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
CL,2025,CL:2025,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,346890,,8,0,0,1,0,0,1,719,719,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
CL,2026,CL:2026,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,156722,,8,0,0,1,0,0,1,149,149,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
NG,2010,NG:2010,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,129186,,8,0,0,1,111024,111024,1,379,379,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
NG,2011,NG:2011,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,225670,,8,0,0,1,208070,208070,1,228,228,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
NG,2012,NG:2012,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,252215,,8,0,0,1,246289,246289,1,480,480,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
NG,2013,NG:2013,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,253402,,7,0,0,1,253402,253402,1,975,975,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
NG,2014,NG:2014,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,256366,,7,0,0,1,256366,256366,1,225,225,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
NG,2015,NG:2015,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,263622,,8,0,0,1,232350,232350,1,1086,1086,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
NG,2016,NG:2016,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,267718,,8,0,0,1,0,0,1,797,797,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
NG,2017,NG:2017,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,297170,,8,0,0,1,5490,5490,1,453,453,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
NG,2018,NG:2018,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,302212,,8,0,0,1,13332,13332,1,1177,1177,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
NG,2019,NG:2019,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,307671,,8,0,0,1,5854,5854,1,296,296,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
NG,2020,NG:2020,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,333086,,8,0,0,1,8413,8413,1,268,268,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
NG,2021,NG:2021,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,318002,,8,0,0,1,4721,4721,1,974,974,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
NG,2022,NG:2022,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,309575,,8,0,0,1,8923,8923,1,458,458,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
NG,2023,NG:2023,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,315176,,8,0,0,1,12783,12783,1,447,447,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
NG,2024,NG:2024,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,313841,,8,0,0,1,5913,5913,1,1403,1403,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
NG,2025,NG:2025,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,319473,,8,0,0,1,0,0,1,178,178,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
NG,2026,NG:2026,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,146574,,8,0,0,1,0,0,1,520,520,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
RB,2010,RB:2010,POLICY_REVIEW_REQUIRED,canonical status DBN absent or optional; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,False,1,1,1,0,PASS,101762,,7,0,0,0,101762,101762,1,13,13,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/status:missing_pair:expected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
RB,2011,RB:2011,POLICY_REVIEW_REQUIRED,canonical status DBN absent or optional; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,False,1,1,1,0,PASS,191304,,7,0,0,0,191304,191304,1,56,56,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/status:missing_pair:expected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
RB,2012,RB:2012,POLICY_REVIEW_REQUIRED,canonical status DBN absent or optional; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,False,1,1,1,0,PASS,200037,,7,0,0,0,200037,200037,1,149,149,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/status:missing_pair:expected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
RB,2013,RB:2013,POLICY_REVIEW_REQUIRED,canonical status DBN absent or optional; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,False,1,1,1,0,PASS,193643,,7,0,0,0,193643,193643,1,32,32,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/status:missing_pair:expected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
RB,2014,RB:2014,POLICY_REVIEW_REQUIRED,canonical status DBN absent or optional; raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,False,1,1,1,0,PASS,200226,,7,0,0,0,200226,200226,1,158,158,,,0,0,,0,0,0,0,0,0.0,0,,False,data/dbn/status:missing_pair:expected_missing,reports/raw_readiness/raw_enriched_optional_schema_audit.json; reports/data_manifest/manifest_coverage_check.csv
RB,2015,RB:2015,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,216391,,8,0,0,1,194142,194142,1,177,177,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
RB,2016,RB:2016,POLICY_REVIEW_REQUIRED,raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,218400,,8,0,0,1,0,0,1,130,130,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
RB,2017,RB:2017,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,230796,,8,0,0,1,4444,4444,1,175,175,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
RB,2018,RB:2018,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,250066,,8,0,0,1,9432,9432,1,207,207,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
RB,2019,RB:2019,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,253298,,8,0,0,1,6333,6333,1,173,173,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
RB,2020,RB:2020,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,259806,,8,0,0,1,7004,7004,1,71,71,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
RB,2021,RB:2021,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,242871,,8,0,0,1,4651,4651,1,108,108,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
RB,2022,RB:2022,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,227468,,8,0,0,1,8220,8220,1,70,70,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
RB,2023,RB:2023,POLICY_REVIEW_REQUIRED,raw status enrichment missing/stale rows; raw statistics enrichment missing/stale rows,Use existing exception/build records only after confirming this row is in the accepted set; stop before cleanup.,True,True,True,True,True,True,1,1,1,1,PASS,233331,,8,0,0,1,7495,7495,1,57,57,,,0,0,,0,0,0,0,0,0.0,0,,False,,reports/raw_readiness/raw_enriched_optional_schema_audit.json
